,Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Revenue,Order_Date,Sales_Channel,Region,Profit,%_pricepaid,Discount%,Cost_Price,Profit/Loss_%
503,2503,Women,Training,ZoomX Invincible,12,1,6882.3099999999995,3819.6820499999994,20-01-2025,Online,Bangalore,-173.16,0.5549999999999999,44.50000000000001,3992.8420499999993,-4.336760578846339
504,2504,Men,Basketball,Zoom Freak,10,3,6172.36,9165.9546,31-12-2024,Online,hyderbad,-278.07,0.495,50.5,9444.024599999999,-2.9444014790050423
505,2505,Women,Running,Free RN,9,3,5698.6900000000005,18976.637700000003,07-03-2025,Online,bengaluru,3748.24,1.11,-11.00000000000001,15228.397700000003,24.61348904750497
506,2506,Men,Training,SuperRep Go,9,3,2225.73,3505.5247500000005,27-05-2025,Online,Delhi,276.63,0.525,47.5,3228.8947500000004,8.567327875893135
507,2507,Men,Soccer,Phantom GT,10,2,6319.755,9163.64475,13-03-2024,Retail,hyderbad,2116.53,0.725,27.500000000000004,7047.114749999999,30.03399369933632
508,2508,Kids,Soccer,Premier III,12,1,5275.855,6119.991799999999,31-12-2024,Retail,Kolkata,1811.51,1.16,-15.999999999999993,4308.481799999999,42.045204879361464
509,2509,Men,Running,React Infinity,10,3,6870.705,11439.723824999997,23-11-2024,Online,bengaluru,1086.09,0.5549999999999999,44.50000000000001,10353.633824999997,10.489940231201873
510,2510,Kids,Running,React Infinity,9,2,2165.14,1558.9008,31-12-2024,Online,Mumbai,3012.1,0.36,64.0,-1453.1992,-207.27371718894423
511,2511,Men,Running,Pegasus Turbo,9,1,6310.25,631.0250000000001,13-02-2025,Online,Bangalore,2399.42,0.1,90.0,-1768.395,-135.683487003752
512,2512,Men,Training,Metcon 7,8,2,6110.96,6416.508000000001,31-12-2024,Online,Kolkata,3074.69,0.525,47.5,3341.8180000000007,92.0065066380036
513,2513,Women,Basketball,Zoom Freak,12,4,9848.8,27576.639999999996,11-10-2024,Online,Pune,2764.66,0.7,30.000000000000004,24811.979999999996,11.142440063227523
514,2514,Kids,Basketball,Air Jordan,8,1,6966.16,4597.6656,26-05-2025,Online,bengaluru,1790.41,0.66,34.0,2807.2556000000004,63.77794740172572
515,2515,Women,Training,SuperRep Go,9,1,7532.24,4180.3931999999995,31-12-2024,Retail,Pune,1060.53,0.5549999999999999,44.50000000000001,3119.8632,33.992836608989776
516,2516,Kids,Running,React Infinity,9,2,6070.1900000000005,8134.0545999999995,21-01-2024,Online,Pune,157.65,0.6699999999999999,33.00000000000001,7976.4046,1.976454404030608
517,2517,Men,Lifestyle,Air Force 1,7,1,3059.89,2233.7196999999996,31-12-2024,Online,hyderbad,1968.82,0.73,27.0,264.8996999999997,743.2322497911482
518,2518,Women,Basketball,Air Jordan,10,2,6144.015,12656.670900000001,03-07-2024,Retail,Delhi,-703.61,1.03,-3.0000000000000027,13360.280900000002,-5.266431187086792
519,2519,Women,Running,React Infinity,10,2,9701.72,11933.1156,10-11-2024,Online,Hyd,-835.82,0.615,38.5,12768.935599999999,-6.545729622130761
520,2520,Kids,Soccer,Mercurial Superfly,9,3,6892.094999999999,2894.6798999999996,05-09-2025,Online,bengaluru,-945.88,0.14,86.0,3840.5598999999997,-24.62870062253163
521,2521,Kids,Lifestyle,Blazer Mid,8,4,3645.35,8821.747,25-09-2024,Online,Kolkata,3265.83,0.605,39.5,5555.9169999999995,58.78111570061252
522,2522,Men,Running,Pegasus Turbo,12,4,6243.91,13861.480199999998,13-02-2024,Retail,Kolkata,-199.13,0.5549999999999999,44.50000000000001,14060.610199999997,-1.4162258761714341
523,2523,Men,Basketball,LeBron 20,8,3,7007.6,10406.286000000002,08-07-2024,Retail,Kolkata,2068.49,0.495,50.5,8337.796000000002,24.808594501472562
524,2524,Women,Lifestyle,Air Force 1,12,2,7309.08,10963.619999999999,21-11-2024,Online,Kolkata,997.53,0.75,25.0,9966.089999999998,10.00924133737504
525,2525,Women,Training,Metcon 7,12,2,5462.8,6063.708,18-02-2025,Retail,Kolkata,3453.18,0.5549999999999999,44.50000000000001,2610.528,132.27898723936306
526,2526,Kids,Lifestyle,Waffle One,10,1,5254.485000000001,3178.9634250000004,01-08-2024,Retail,Hyderabad,3188.07,0.605,39.5,-9.106574999999793,-35008.44170283639
527,2527,Men,Lifestyle,Air Force 1,12,2,7408.91,10817.0086,18-03-2024,Online,Delhi,-138.78,0.73,27.0,10955.7886,-1.2667276183112917
528,2528,Women,Training,ZoomX Invincible,11,2,6882.3099999999995,7639.364099999999,06-10-2025,Online,Delhi,134.1,0.5549999999999999,44.50000000000001,7505.2640999999985,1.7867459187745307
529,2529,Men,Running,React Infinity,12,3,6870.705,11439.723824999997,31-12-2024,Online,Kolkata,3008.62,0.5549999999999999,44.50000000000001,8431.103824999998,35.68476990022123
530,2530,Women,Lifestyle,Dunk Low,8,2,4357.79,6536.6849999999995,27-02-2025,Retail,Mumbai,3936.13,0.75,25.0,2600.5549999999994,151.35730642112938
531,2531,Men,Soccer,Premier III,12,2,6121.21,8875.7545,04-09-2025,Online,Hyderabad,2875.41,0.725,27.500000000000004,6000.344499999999,47.92074855035407
532,2532,Men,Soccer,Tiempo Legend,10,1,6041.3,4379.9425,17-04-2025,Retail,Bangalore,72.78,0.725,27.500000000000004,4307.1625,1.6897435376538497
533,2533,Women,Training,Flex Trainer,10,2,6496.58,13253.0232,31-01-2024,Online,Mumbai,2155.46,1.02,-2.0000000000000018,11097.5632,19.422822480524374
534,2534,Women,Training,SuperRep Go,8,2,5931.25,6583.687499999999,31-12-2024,Online,Pune,506.26,0.5549999999999999,44.50000000000001,6077.427499999999,8.330169302718957
535,2535,Men,Soccer,Tiempo Legend,12,2,2786.84,1170.4728,25-01-2025,Online,Mumbai,3345.36,0.21,79.0,-2174.8872,-153.81763247307723
536,2536,Kids,Running,Air Zoom,8,2,2221.78,2443.9580000000005,10-02-2024,Retail,Delhi,-1091.66,0.55,44.99999999999999,3535.6180000000004,-30.8760731504365
537,2537,Women,Lifestyle,Waffle One,8,2,4934.05,7401.075000000001,30-05-2025,Retail,Bangalore,2596.8,0.75,25.0,4804.275000000001,54.051860062132164
538,2538,Men,Lifestyle,Waffle One,9,2,9701.24,14163.810399999998,06-10-2024,Retail,Kolkata,223.82,0.73,27.0,13939.990399999999,1.6055965146145295
539,2539,Women,Running,Free RN,10,3,5698.6900000000005,10514.08305,26-02-2025,Online,bengaluru,3748.73,0.615,38.5,6765.35305,55.410707649617784
540,2540,Women,Lifestyle,Air Force 1,10,2,8794.64,13191.96,09-01-2025,Online,Mumbai,-938.07,0.75,25.0,14130.029999999999,-6.638839407984273
541,2541,Kids,Running,React Infinity,8,2,6070.1900000000005,8134.0545999999995,19-05-2025,Retail,Mumbai,-1180.11,0.6699999999999999,33.00000000000001,9314.1646,-12.670057387648054
542,2542,Kids,Running,React Infinity,12,2,6070.1900000000005,2185.2684,31-12-2024,Retail,Hyderabad,-1115.89,0.18,82.0,3301.1584000000003,-33.8029826136183
543,2543,Women,Lifestyle,Waffle One,9,2,4934.05,7401.075000000001,31-12-2024,Retail,Hyd,-244.09,0.75,25.0,7645.165000000001,-3.192736847406171
544,2544,Men,Training,ZoomX Invincible,10,2,8856.07,9298.8735,31-12-2024,Online,Bangalore,2069.93,0.525,47.5,7228.943499999999,28.63392140220767
545,2545,Men,Training,Metcon 7,10,2,6284.84,6599.082,26-04-2025,Retail,Bangalore,924.07,0.525,47.5,5675.012000000001,16.2831373748637
546,2546,Kids,Training,ZoomX Invincible,12,2,5179.57,6008.301199999999,10-03-2024,Retail,Bangalore,2084.99,0.58,42.00000000000001,3923.311199999999,53.14363030901041
547,2547,Women,Soccer,Mercurial Superfly,8,1,3068.13,1825.53735,07-08-2025,Retail,Kolkata,-586.29,0.595,40.5,2411.82735,-24.308953955597193
548,2548,Kids,Running,Pegasus Turbo,10,2,9557.0,12806.38,23-04-2025,Online,Delhi,3847.47,0.6699999999999999,33.00000000000001,8958.91,42.945737818551585
549,2549,Men,Training,Flex Trainer,12,3,4366.09,6876.5917500000005,31-12-2024,Retail,Delhi,1696.1,0.525,47.5,5180.491750000001,32.74013514257598
550,2550,Men,Soccer,Premier III,12,1,6121.21,306.0605,08-09-2023,Online,Kolkata,2470.08,0.05,95.0,-2164.0195,-114.14314889491524
551,2551,Men,Training,ZoomX Invincible,12,2,7050.14,7402.647000000001,31-12-2024,Retail,Mumbai,853.25,0.525,47.5,6549.397000000001,13.027916921206636
552,2552,Women,Soccer,Premier III,10,1,5255.98,2154.9518,05-03-2025,Retail,hyderbad,3389.34,0.41,59.00000000000001,-1234.3882000000003,-274.5765068071778
553,2553,Kids,Basketball,Kyrie Flytrap,9,2,6708.16,8854.771200000001,24-02-2025,Online,Delhi,-739.72,0.66,34.0,9594.4912,-7.709840830329805
554,2554,Women,Training,Flex Trainer,8,1,6755.56,3749.3358,13-01-2025,Retail,bengaluru,1002.19,0.5549999999999999,44.50000000000001,2747.1458,36.48113616685362
555,2555,Women,Basketball,Kyrie Flytrap,7,3,2685.95,5640.494999999999,31-12-2024,Retail,Hyderabad,3675.97,0.7,30.000000000000004,1964.5249999999992,187.11749659586928
556,2556,Kids,Lifestyle,Air Force 1,10,1,6554.3099999999995,3965.3575499999997,31-12-2024,Retail,Kolkata,1327.26,0.605,39.5,2638.0975499999995,50.311255548529665
557,2557,Men,Basketball,LeBron 20,8,3,6730.48,9994.762799999999,11-09-2024,Retail,Kolkata,1115.74,0.495,50.5,8879.022799999999,12.566022468148185
558,2558,Kids,Basketball,Kyrie Flytrap,10,1,3134.87,2069.0142,31-12-2024,Online,Mumbai,-1077.81,0.66,34.0,3146.8242,-34.250721727638926
559,2559,Men,Lifestyle,Air Force 1,7,3,6011.84,13165.9296,10-02-2025,Online,Kolkata,-99.73,0.73,27.0,13265.659599999999,-0.7517907364365056
560,2560,Kids,Basketball,Zoom Freak,8,2,6021.235000000001,7948.030200000001,16-01-2025,Retail,Delhi,3493.16,0.66,34.0,4454.870200000001,78.41216114444813
561,2561,Women,Soccer,Tiempo Legend,12,2,3642.21,4334.2299,25-03-2024,Online,bengaluru,3900.7,0.595,40.5,433.52990000000045,899.7533964785349
562,2562,Kids,Training,ZoomX Invincible,10,1,6584.055,3818.7518999999998,21-12-2024,Retail,Mumbai,-79.1,0.58,42.00000000000001,3897.8518999999997,-2.029322868834498
563,2563,Men,Soccer,Mercurial Superfly,8,2,9443.35,10198.818000000001,13-04-2025,Retail,Kolkata,2706.61,0.54,46.0,7492.2080000000005,36.1256654914012
564,2564,Women,Basketball,LeBron 20,8,1,6271.66,4515.5952,07-08-2023,Online,Delhi,1279.03,0.72,28.000000000000004,3236.5652,39.5181286630654
565,2565,Women,Lifestyle,Dunk Low,12,4,3028.41,9085.23,18-09-2024,Online,Mumbai,1754.48,0.75,25.0,7330.75,23.93315827166388
567,2567,Women,Running,Air Zoom,8,3,5550.99,10241.57655,15-09-2024,Online,Pune,1162.3,0.615,38.5,9079.27655,12.80168076827663
569,2569,Women,Basketball,Air Jordan,10,2,9605.11,16904.9936,24-08-2024,Online,hyderbad,128.89,0.88,12.0,16776.103600000002,0.7682952077143823
570,2570,Men,Basketball,Air Jordan,10,2,5974.92,5915.1708,22-03-2025,Online,bengaluru,2986.69,0.495,50.5,2928.4808,101.9876927313302
571,2571,Kids,Soccer,Phantom GT,6,2,4728.95,6478.6615,28-11-2023,Retail,Mumbai,276.98,0.685,31.499999999999993,6201.681500000001,4.466208075987133
572,2572,Men,Lifestyle,Waffle One,12,1,2729.99,2074.7924,31-01-2024,Retail,Pune,1204.81,0.76,24.0,869.9823999999999,138.48670961619456
573,2573,Men,Soccer,Premier III,9,2,6121.21,9181.815,29-08-2024,Online,Delhi,301.42,0.75,25.0,8880.395,3.3942183878081997
574,2574,Women,Soccer,Tiempo Legend,9,2,3502.97,4168.534299999999,19-09-2024,Retail,Delhi,-542.87,0.595,40.5,4711.404299999999,-11.522466878930345
575,2575,Men,Training,Metcon 7,12,2,3582.67,3761.8035000000004,03-07-2025,Online,hyderbad,1982.16,0.525,47.5,1779.6435000000004,111.37961057930983
576,2576,Kids,Running,Pegasus Turbo,10,2,9134.77,12240.5918,04-01-2025,Online,Pune,-427.11,0.6699999999999999,33.00000000000001,12667.7018,-3.37164551821073
577,2577,Women,Running,Air Zoom,10,1,5545.52,3410.4948000000004,16-11-2023,Retail,Mumbai,1185.56,0.615,38.5,2224.9348000000005,53.2851569403292
578,2578,Men,Lifestyle,Blazer Mid,9,2,4936.545,7207.3557,10-05-2025,Retail,bengaluru,3550.0,0.73,27.0,3657.3557,97.06466341242115
579,2579,Kids,Lifestyle,Dunk Low,7,3,9541.83,17318.421449999998,26-07-2024,Online,Delhi,589.3,0.605,39.5,16729.12145,3.5225998075350216
580,2580,Kids,Training,Flex Trainer,8,1,2749.79,1594.8781999999999,12-06-2024,Retail,Kolkata,2978.85,0.58,42.00000000000001,-1383.9718,-215.2392122440645
581,2581,Kids,Running,Free RN,10,2,5691.68,6033.180800000001,30-10-2024,Online,Mumbai,800.45,0.53,47.0,5232.730800000001,15.29698412920458
582,2582,Men,Training,Metcon 7,8,2,6284.84,6599.082,31-12-2024,Online,Kolkata,909.76,0.525,47.5,5689.322,15.99065758626423
583,2583,Men,Soccer,Tiempo Legend,8,1,6041.3,4379.9425,03-09-2024,Retail,Mumbai,3051.16,0.725,27.500000000000004,1328.7825000000003,229.62072423440247
584,2584,Kids,Running,React Infinity,8,2,6070.1900000000005,8134.0545999999995,31-12-2024,Retail,Hyd,-123.93,0.6699999999999999,33.00000000000001,8257.9846,-1.5007293668239587
585,2585,Kids,Basketball,Kyrie Flytrap,9,2,5066.14,11348.153600000001,17-01-2025,Retail,Kolkata,-148.71,1.12,-12.00000000000001,11496.8636,-1.2934832070200433
586,2586,Men,Running,Air Zoom,10,2,4854.18,9611.2764,24-11-2024,Online,Mumbai,1146.73,0.99,1.0000000000000009,8464.546400000001,13.54744774037744
587,2587,Women,Running,React Infinity,6,4,7006.295,10369.3166,31-12-2024,Online,bengaluru,-480.01,0.37,63.0,10849.3266,-4.424329893433201
588,2588,Kids,Basketball,LeBron 20,8,2,6329.6,8355.072,19-07-2025,Online,Pune,2861.32,0.66,34.0,5493.752,52.083166477118006
589,2589,Men,Training,Metcon 7,8,3,6284.84,9898.623000000001,17-09-2024,Online,Kolkata,1429.18,0.525,47.5,8469.443000000001,16.874545350857193
590,2590,Men,Soccer,Premier III,12,2,6121.21,8875.7545,31-12-2024,Retail,bengaluru,1766.46,0.725,27.500000000000004,7109.294499999999,24.84719123676759
591,2591,Women,Training,SuperRep Go,9,2,5931.25,6583.687499999999,21-06-2025,Retail,Kolkata,1261.67,0.5549999999999999,44.50000000000001,5322.017499999999,23.706611261612732
592,2592,Women,Lifestyle,Blazer Mid,8,3,7671.0650000000005,17259.896249999998,13-10-2024,Retail,Mumbai,-907.48,0.75,25.0,18167.376249999998,-4.995107645222023
593,2593,Men,Lifestyle,Dunk Low,10,3,8747.18,19156.3242,04-01-2025,Retail,Mumbai,2505.6,0.73,27.0,16650.7242,15.047994128687808
594,2594,Women,Training,ZoomX Invincible,12,3,7944.34,15968.1234,23-02-2024,Retail,hyderbad,1534.91,0.67,32.99999999999999,14433.2134,10.634568737132371
595,2595,Men,Basketball,LeBron 20,12,3,6730.48,9994.762799999999,23-02-2024,Retail,Delhi,420.27,0.495,50.5,9574.492799999998,4.389475335967666
597,2597,Kids,Running,Air Zoom,9,3,3348.83,6731.148299999999,05-12-2024,Online,Bangalore,-540.08,0.6699999999999999,33.00000000000001,7271.228299999999,-7.427630899720204
598,2598,Women,Training,Metcon 7,8,2,9488.84,10532.612399999998,06-12-2024,Retail,Bangalore,3505.24,0.5549999999999999,44.50000000000001,7027.372399999998,49.87980998416991
599,2599,Kids,Training,Flex Trainer,12,4,6295.0,14604.4,31-12-2024,Retail,hyderbad,-562.31,0.58,42.00000000000001,15166.71,-3.707527868601694
600,2600,Kids,Lifestyle,Air Force 1,8,3,6554.3099999999995,11896.07265,11-04-2024,Online,Pune,803.62,0.605,39.5,11092.45265,7.24474582273741
601,2601,Women,Soccer,Tiempo Legend,12,1,7253.3,4315.7135,27-09-2024,Retail,Delhi,3739.4,0.595,40.5,576.3134999999997,648.8482397167517
602,2602,Kids,Running,Free RN,12,2,3518.53,4714.830199999999,17-11-2024,Online,Pune,3494.88,0.6699999999999999,33.00000000000001,1219.9501999999993,286.4772676786317
603,2603,Women,Running,Air Zoom,10,1,5550.99,3413.8588499999996,18-03-2025,Online,Hyd,-144.08,0.615,38.5,3557.9388499999995,-4.049535589966647
605,2605,Kids,Lifestyle,Dunk Low,9,1,7206.45,4359.90225,01-02-2025,Online,bengaluru,-228.84,0.605,39.5,4588.74225,-4.986987447377329
606,2606,Women,Lifestyle,Air Force 1,10,2,4040.65,6060.975,04-06-2025,Retail,Mumbai,805.92,0.75,25.0,5255.055,15.336090678403934
607,2607,Women,Basketball,LeBron 20,10,1,6271.66,4390.161999999999,31-08-2023,Online,Kolkata,3522.02,0.7,30.000000000000004,868.1419999999994,405.69630313934846
608,2608,Women,Lifestyle,Waffle One,10,2,4934.05,7401.075000000001,31-12-2024,Online,Kolkata,354.67,0.75,25.0,7046.405000000001,5.033346791732805
609,2609,Kids,Soccer,Premier III,8,2,9649.28,13219.513600000002,26-04-2025,Online,bengaluru,2712.88,0.685,31.499999999999993,10506.633600000001,25.8206396385613
610,2610,Women,Lifestyle,Blazer Mid,8,3,8359.07,18807.9075,06-05-2025,Online,Bangalore,167.72,0.75,25.0,18640.1875,0.899776356863363
612,2612,Women,Training,Flex Trainer,8,2,6496.58,7211.203799999999,10-08-2023,Retail,Mumbai,507.1,0.5549999999999999,44.50000000000001,6704.103799999999,7.564023695456506
613,2613,Women,Lifestyle,Waffle One,7,3,4374.83,3543.6123000000002,31-12-2024,Retail,Delhi,1473.37,0.27,73.0,2070.2423000000003,71.16896413526086
614,2614,Women,Running,React Infinity,12,2,2265.0,2785.95,08-05-2024,Retail,Bangalore,2095.44,0.615,38.5,690.5099999999998,303.4626580353653
615,2615,Women,Soccer,Phantom GT,12,3,3042.37,1095.2532,24-03-2025,Online,Pune,2105.48,0.12,88.0,-1010.2267999999999,-208.4165654682691
616,2616,Men,Lifestyle,Waffle One,12,2,6147.51,2459.0040000000004,07-06-2024,Online,Kolkata,2788.41,0.2,80.0,-329.4059999999995,-846.4964208302229
617,2617,Kids,Soccer,Premier III,12,2,5275.855,7227.92135,31-12-2024,Online,Delhi,2772.05,0.685,31.499999999999993,4455.871349999999,62.21117672080009
618,2618,Kids,Lifestyle,Dunk Low,12,2,6122.674999999999,7408.436749999999,23-06-2025,Retail,Pune,3718.11,0.605,39.5,3690.326749999999,100.75286693786671
619,2619,Kids,Lifestyle,Waffle One,10,4,5254.485000000001,13661.661000000002,22-01-2024,Online,Hyd,-300.28,0.65,35.0,13961.941000000003,-2.1507038312223203
620,2620,Kids,Training,Flex Trainer,12,1,6295.0,3651.1,31-12-2024,Online,Hyd,3874.67,0.58,42.00000000000001,-223.57000000000016,-1733.0903072863073
621,2621,Kids,Soccer,Phantom GT,10,3,6466.57,11445.828899999999,19-05-2024,Online,Bangalore,-1152.86,0.59,41.0,12598.6889,-9.150634714061397
622,2622,Kids,Lifestyle,Blazer Mid,8,3,8073.58,14653.5477,04-07-2025,Online,Pune,-82.31,0.605,39.5,14735.857699999999,-0.5585694546982495
623,2623,Men,Running,Pegasus Turbo,10,1,4658.42,2585.4231,04-08-2025,Retail,Mumbai,1622.42,0.5549999999999999,44.50000000000001,963.0030999999999,168.47505475319863
624,2624,Men,Lifestyle,Blazer Mid,12,2,4936.545,7207.3557,31-12-2024,Retail,bengaluru,2085.94,0.73,27.0,5121.4157,40.7297536890044
625,2625,Kids,Training,Flex Trainer,8,1,6815.44,3952.9551999999994,05-02-2025,Online,Pune,3874.57,0.58,42.00000000000001,78.38519999999926,4942.986686262249
626,2626,Men,Running,Air Zoom,7,2,5550.99,6161.598899999999,21-04-2025,Retail,bengaluru,-757.9,0.5549999999999999,44.50000000000001,6919.498899999999,-10.95310528917058
627,2627,Women,Basketball,LeBron 20,7,1,6271.66,4390.161999999999,31-12-2023,Online,Delhi,282.13,0.7,30.000000000000004,4108.031999999999,6.867765392285163
628,2628,Kids,Basketball,Kyrie Flytrap,10,4,4917.28,8654.4128,29-06-2025,Retail,Pune,-348.88,0.44,56.00000000000001,9003.2928,-3.8750267013419806
629,2629,Kids,Lifestyle,Waffle One,12,2,5254.485000000001,6357.926850000001,23-10-2024,Retail,Bangalore,1198.75,0.605,39.5,5159.176850000001,23.23529576234627
630,2630,Kids,Running,Pegasus Turbo,9,2,5846.21,11926.2684,31-12-2024,Online,Delhi,3880.6,1.02,-2.0000000000000018,8045.6684000000005,48.23216427860736
631,2631,Women,Basketball,Zoom Freak,10,3,7388.23,15515.282999999998,16-03-2025,Online,Kolkata,2848.46,0.7,30.000000000000004,12666.822999999997,22.487564561374235
632,2632,Men,Running,Pegasus Turbo,10,1,7504.2,7429.157999999999,10-03-2024,Online,Pune,2413.42,0.99,1.0000000000000009,5015.737999999999,48.11694709731649
633,2633,Kids,Basketball,Air Jordan,10,1,6966.16,4945.973599999999,13-06-2025,Online,bengaluru,3634.35,0.71,29.000000000000004,1311.6235999999994,277.08787795523057
634,2634,Men,Lifestyle,Waffle One,9,2,5815.75,8490.994999999999,22-08-2024,Retail,bengaluru,3190.46,0.73,27.0,5300.534999999999,60.191282578079395
635,2635,Women,Running,React Infinity,8,2,3934.22,4839.0905999999995,28-02-2024,Online,Kolkata,430.63,0.615,38.5,4408.460599999999,9.768262417951519
636,2636,Men,Basketball,LeBron 20,11,3,6730.48,9994.762799999999,31-12-2024,Online,bengaluru,3269.14,0.495,50.5,6725.622799999999,48.60724571113325
637,2637,Kids,Training,SuperRep Go,10,3,4912.45,8547.662999999999,20-04-2025,Retail,Hyd,3847.48,0.58,42.00000000000001,4700.182999999999,81.85808935524427
638,2638,Men,Soccer,Premier III,8,1,5028.99,3646.0177499999995,22-01-2024,Online,Pune,654.11,0.725,27.500000000000004,2991.9077499999994,21.86263931433047
639,2639,Men,Lifestyle,Blazer Mid,12,2,2597.93,3792.9777999999997,25-06-2025,Retail,Pune,374.95,0.73,27.0,3418.0278,10.969776196671074
640,2640,Kids,Training,ZoomX Invincible,9,2,7900.02,9164.0232,08-02-2024,Online,Bangalore,861.92,0.58,42.00000000000001,8302.1032,10.381947552759883
641,2641,Men,Running,React Infinity,9,3,2890.77,4813.132049999999,27-11-2024,Online,bengaluru,1709.06,0.5549999999999999,44.50000000000001,3104.0720499999993,55.05864466000395
642,2642,Women,Lifestyle,Air Force 1,12,2,7309.08,10963.619999999999,17-05-2025,Retail,Pune,-785.16,0.75,25.0,11748.779999999999,-6.682906650733098
643,2643,Men,Soccer,Mercurial Superfly,9,2,7150.045,10367.56525,17-04-2025,Retail,Mumbai,2715.31,0.725,27.500000000000004,7652.25525,35.48378760627463
644,2644,Men,Training,SuperRep Go,8,1,2640.04,1386.021,31-12-2024,Retail,bengaluru,1466.96,0.525,47.5,-80.93900000000008,-1812.4266422861645
646,2646,Men,Soccer,Premier III,12,1,6121.21,5447.8769,20-10-2024,Retail,Kolkata,2676.52,0.89,10.999999999999998,2771.3569,96.57796150326217
647,2647,Women,Basketball,Zoom Freak,10,4,7388.23,20687.043999999998,31-12-2024,Online,Mumbai,747.29,0.7,30.000000000000004,19939.753999999997,3.7477393151389933
